B. malayi Gene stable ID,B. malayi Gene name,B. malayi Transcript stable ID,B. malayi Chromosome/scaffold name,B. malayi Gene start (bp),B. malayi Gene end (bp),C. elegans (PRJNA13758) [WS258] gene stable ID,C. elegans (PRJNA13758) [WS258] gene name,C. elegans (PRJNA13758) [WS258] chromosome/scaffold,C. elegans (PRJNA13758) [WS258] start (bp),C. elegans (PRJNA13758) [WS258] end (bp),Homology type,% identity,O. volvulus (PRJEB513) [WS258] gene stable ID,O. volvulus (PRJEB513) [WS258] gene name,O. volvulus (PRJEB513) [WS258] chromosome/scaffold,O. volvulus (PRJEB513) [WS258] start (bp),O. volvulus (PRJEB513) [WS258] end (bp),Homology type,% identity
WBGene00221359,Bma-nhr-120,Bm1098,Bm_v4_ChrX_scaffold_001,14163610,14169380,WBGene00015705,nhr-152,V,7686350,7688228,ortholog_one2many,16.6667,WBGene00240403,OVOC3594,OVOC_OM1b,26886046,26890207,ortholog_one2one,72.7848
WBGene00221359,Bma-nhr-120,Bm1098,Bm_v4_ChrX_scaffold_001,14163610,14169380,WBGene00003706,nhr-116,V,16912234,16915350,ortholog_one2many,17.9325,WBGene00240403,OVOC3594,OVOC_OM1b,26886046,26890207,ortholog_one2one,72.7848
WBGene00221359,Bma-nhr-120,Bm1098,Bm_v4_ChrX_scaffold_001,14163610,14169380,WBGene00003719,nhr-129,V,13329193,13331019,ortholog_one2many,17.5105,WBGene00240403,OVOC3594,OVOC_OM1b,26886046,26890207,ortholog_one2one,72.7848
WBGene00221359,Bma-nhr-120,Bm1098,Bm_v4_ChrX_scaffold_001,14163610,14169380,WBGene00019816,nhr-204,V,254912,257992,ortholog_one2many,18.5654,WBGene00240403,OVOC3594,OVOC_OM1b,26886046,26890207,ortholog_one2one,72.7848
WBGene00221359,Bma-nhr-120,Bm1098,Bm_v4_ChrX_scaffold_001,14163610,14169380,WBGene00017787,nhr-141,V,7445065,7446712,ortholog_one2many,20.0422,WBGene00240403,OVOC3594,OVOC_OM1b,26886046,26890207,ortholog_one2one,72.7848
WBGene00221359,Bma-nhr-120,Bm1098,Bm_v4_ChrX_scaffold_001,14163610,14169380,WBGene00015395,nhr-147,V,7346301,7348135,ortholog_one2many,16.4557,WBGene00240403,OVOC3594,OVOC_OM1b,26886046,26890207,ortholog_one2one,72.7848
WBGene00221359,Bma-nhr-120,Bm1098,Bm_v4_ChrX_scaffold_001,14163610,14169380,WBGene00017198,nhr-36,V,9256864,9261124,ortholog_one2many,17.2996,WBGene00240403,OVOC3594,OVOC_OM1b,26886046,26890207,ortholog_one2one,72.7848
WBGene00221359,Bma-nhr-120,Bm1098,Bm_v4_ChrX_scaffold_001,14163610,14169380,WBGene00007547,nhr-154,V,12101293,12103286,ortholog_one2many,17.7215,WBGene00240403,OVOC3594,OVOC_OM1b,26886046,26890207,ortholog_one2one,72.7848
WBGene00221359,Bma-nhr-120,Bm1098,Bm_v4_ChrX_scaffold_001,14163610,14169380,WBGene00003726,nhr-136,V,12107142,12109201,ortholog_one2many,18.1435,WBGene00240403,OVOC3594,OVOC_OM1b,26886046,26890207,ortholog_one2one,72.7848
WBGene00221359,Bma-nhr-120,Bm1098,Bm_v4_ChrX_scaffold_001,14163610,14169380,WBGene00015396,nhr-148,V,7342156,7343838,ortholog_one2many,17.2996,WBGene00240403,OVOC3594,OVOC_OM1b,26886046,26890207,ortholog_one2one,72.7848
WBGene00221359,Bma-nhr-120,Bm1098,Bm_v4_ChrX_scaffold_001,14163610,14169380,WBGene00011099,nhr-208,V,12094374,12095947,ortholog_one2many,17.2996,WBGene00240403,OVOC3594,OVOC_OM1b,26886046,26890207,ortholog_one2one,72.7848
WBGene00221371,Bma-drh-1,Bm1110,Bm_v4_Chr1_scaffold_001,2290483,2302221,WBGene00001090,drh-1,IV,6607376,6613353,ortholog_one2one,26.6458,WBGene00248141,OVOC11332,OVOC_OM4,13794727,13806730,ortholog_one2one,69.697
WBGene00221374,Bm1113,Bm1113,Bm_v4_Chr4_scaffold_001,1042519,1047649,WBGene00009962,F53B6.7,I,8948778,8954394,ortholog_one2one,22.3642,WBGene00243237,OVOC6428,OVOC_OM2,17685630,17688488,ortholog_one2one,56.23
WBGene00221375,Bm1114,Bm1114,Bm_v4_Chr2_contig_001,1512897,1517762,WBGene00007746,C26D10.6,II,8350535,8354700,ortholog_one2one,29.5276,WBGene00249136,OVOC12327,OVOC_OO_000009,70196,75697,ortholog_one2many,69.2913
WBGene00221375,Bm1114,Bm1114,Bm_v4_Chr2_contig_001,1512897,1517762,WBGene00007746,C26D10.6,II,8350535,8354700,ortholog_one2one,29.5276,WBGene00249178,OVOC12369,OVOC_OO_000014,4551,9989,ortholog_one2many,65.748
WBGene00221381,Bm1120,Bm1120,Bm_v4_Chr4_scaffold_001,9434490,9438972,WBGene00008320,slc-25A29,V,14653491,14658174,ortholog_one2one,36.2229,WBGene00249079,OVOC12270,OVOC_OO_000005,7115,13863,ortholog_one2one,75.5418
WBGene00221385,Bm1124,Bm1124,Bm_v4_Chr3_scaffold_001,2348103,2354088,WBGene00010996,R03G8.1,X,13084573,13087646,ortholog_many2many,25.3499,WBGene00248714,OVOC11905,OVOC_OM1a,2358267,2369916,ortholog_one2many,73.8725
WBGene00221385,Bm1124,Bm1124,Bm_v4_Chr3_scaffold_001,2348103,2354088,WBGene00013539,Y73F8A.35,IV,15533167,15539959,ortholog_many2many,25.0389,WBGene00248714,OVOC11905,OVOC_OM1a,2358267,2369916,ortholog_one2many,73.8725
WBGene00221385,Bm1124,Bm1124,Bm_v4_Chr3_scaffold_001,2348103,2354088,WBGene00010998,R03G8.3,X,13091131,13094424,ortholog_many2many,25.661,WBGene00248714,OVOC11905,OVOC_OM1a,2358267,2369916,ortholog_one2many,73.8725
WBGene00221385,Bm1124,Bm1124,Bm_v4_Chr3_scaffold_001,2348103,2354088,WBGene00011594,T07G12.3,IV,10533943,10536442,ortholog_many2many,23.3281,WBGene00248714,OVOC11905,OVOC_OM1a,2358267,2369916,ortholog_one2many,73.8725
WBGene00221385,Bm1124,Bm1124,Bm_v4_Chr3_scaffold_001,2348103,2354088,WBGene00010521,K03A11.4,X,13078172,13082045,ortholog_many2many,24.7278,WBGene00248714,OVOC11905,OVOC_OM1a,2358267,2369916,ortholog_one2many,73.8725
WBGene00221412,Bm1151,Bm1151,Bm_v4_ChrX_scaffold_001,22616110,22618391,WBGene00005648,srp-7,V,8179131,8183442,ortholog_many2many,21.4521,WBGene00238659,OVOC1850,OVOC_OM1b,13489903,13492577,ortholog_many2many,47.1947
WBGene00221412,Bm1151,Bm1151,Bm_v4_ChrX_scaffold_001,22616110,22618391,WBGene00005644,srp-3,V,1908855,1910692,ortholog_many2many,23.7624,WBGene00238659,OVOC1850,OVOC_OM1b,13489903,13492577,ortholog_many2many,47.1947
WBGene00221412,Bm1151,Bm1151,Bm_v4_ChrX_scaffold_001,22616110,22618391,WBGene00005642,srp-1,V,753283,755124,ortholog_many2many,23.4323,WBGene00238659,OVOC1850,OVOC_OM1b,13489903,13492577,ortholog_many2many,47.1947
WBGene00221412,Bm1151,Bm1151,Bm_v4_ChrX_scaffold_001,22616110,22618391,WBGene00005647,srp-6,V,7384232,7386173,ortholog_many2many,21.7822,WBGene00238659,OVOC1850,OVOC_OM1b,13489903,13492577,ortholog_many2many,47.1947
WBGene00221412,Bm1151,Bm1151,Bm_v4_ChrX_scaffold_001,22616110,22618391,WBGene00005649,srp-8,V,8183730,8185772,ortholog_many2many,20.132,WBGene00238659,OVOC1850,OVOC_OM1b,13489903,13492577,ortholog_many2many,47.1947
WBGene00221412,Bm1151,Bm1151,Bm_v4_ChrX_scaffold_001,22616110,22618391,WBGene00005643,srp-2,V,762734,764593,ortholog_many2many,24.7525,WBGene00238659,OVOC1850,OVOC_OM1b,13489903,13492577,ortholog_many2many,47.1947
WBGene00221412,Bm1151,Bm1151,Bm_v4_ChrX_scaffold_001,22616110,22618391,WBGene00005648,srp-7,V,8179131,8183442,ortholog_many2many,21.4521,WBGene00238792,OVOC1983,OVOC_OM1b,14757229,14759815,ortholog_many2many,43.5644
WBGene00221412,Bm1151,Bm1151,Bm_v4_ChrX_scaffold_001,22616110,22618391,WBGene00005644,srp-3,V,1908855,1910692,ortholog_many2many,23.7624,WBGene00238792,OVOC1983,OVOC_OM1b,14757229,14759815,ortholog_many2many,43.5644
WBGene00221412,Bm1151,Bm1151,Bm_v4_ChrX_scaffold_001,22616110,22618391,WBGene00005642,srp-1,V,753283,755124,ortholog_many2many,23.4323,WBGene00238792,OVOC1983,OVOC_OM1b,14757229,14759815,ortholog_many2many,43.5644
WBGene00221412,Bm1151,Bm1151,Bm_v4_ChrX_scaffold_001,22616110,22618391,WBGene00005647,srp-6,V,7384232,7386173,ortholog_many2many,21.7822,WBGene00238792,OVOC1983,OVOC_OM1b,14757229,14759815,ortholog_many2many,43.5644
WBGene00221412,Bm1151,Bm1151,Bm_v4_ChrX_scaffold_001,22616110,22618391,WBGene00005649,srp-8,V,8183730,8185772,ortholog_many2many,20.132,WBGene00238792,OVOC1983,OVOC_OM1b,14757229,14759815,ortholog_many2many,43.5644
WBGene00221412,Bm1151,Bm1151,Bm_v4_ChrX_scaffold_001,22616110,22618391,WBGene00005643,srp-2,V,762734,764593,ortholog_many2many,24.7525,WBGene00238792,OVOC1983,OVOC_OM1b,14757229,14759815,ortholog_many2many,43.5644
WBGene00221438,Bma-dao-2,Bm1177,Bm_v4_Chr2_contig_001,11207281,11208281,WBGene00000928,dao-2,II,4562853,4563546,ortholog_one2one,39.5833,WBGene00248134,Ovo-dao-2,OVOC_OM4,13727096,13731595,ortholog_one2one,79.1667
WBGene00221462,Bm1201,Bm1201,Bm_v4_Chr3_scaffold_001,12770252,12772263,WBGene00044773,C08A9.10,X,17081128,17082042,ortholog_one2one,33.0357,WBGene00248477,OVOC11668,OVOC_OM1a,381003,387160,ortholog_one2one,70.5357
WBGene00221480,Bm1219,Bm1219,Bm_v4_ChrX_scaffold_001,1218805,1220940,WBGene00001481,fog-1,I,3211046,3217366,ortholog_one2many,17.0616,WBGene00242416,OVOC5607,OVOC_OM2,12174252,12180420,ortholog_one2one,34.1232
WBGene00221503,Bm1242,Bm1242,Bm_v4_Chr3_scaffold_001,5310907,5313419,WBGene00009915,F52A8.1,I,7317646,7318337,ortholog_one2one,36.5385,WBGene00248753,OVOC11944,OVOC_OM1a,2616677,2622064,ortholog_one2one,65.3846
WBGene00221543,Bm1282,Bm1282,Bm_v4_ChrX_scaffold_001,7590741,7592425,WBGene00010350,H01G02.3,IV,11783941,11792593,ortholog_one2one,46.5116,WBGene00241148,OVOC4339,OVOC_OM2,3856694,3861063,ortholog_one2one,83.1395
WBGene00221615,Bm1354,Bm1354,Bm_v4_ChrX_scaffold_001,20597424,20603996,WBGene00009492,F36H1.3,IV,11050128,11052430,ortholog_many2many,19.6658,WBGene00238789,OVOC1980,OVOC_OM1b,14728993,14739505,ortholog_one2one,56.4267
WBGene00221615,Bm1354,Bm1354,Bm_v4_ChrX_scaffold_001,20597424,20603996,WBGene00011918,T22C1.8,I,7955977,7958505,ortholog_many2many,17.7378,WBGene00238789,OVOC1980,OVOC_OM1b,14728993,14739505,ortholog_one2one,56.4267
WBGene00221629,Bma-dlc-2,Bm1368,Bm_v4_ChrX_scaffold_001,1933765,1934503,WBGene00010888,dlc-2,IV,12110586,12111577,ortholog_one2one,53.3333,WBGene00242323,Ovo-dlc-2,OVOC_OM2,11418232,11422251,ortholog_one2one,84.4444
WBGene00221649,Bma-clh-3,Bm1388,Bm_v4_Chr2_contig_001,303154,315060,WBGene00000531,clh-4,X,4094867,4100573,ortholog_one2one,29.6233,WBGene00248242,Ovo-clh-3,OVOC_OM4,14605424,14614783,ortholog_one2one,71.9178
WBGene00221688,Bm1427,Bm1427a,Bm_v4_ChrX_scaffold_001,11374530,11376136,WBGene00011224,R10H10.6,IV,10408703,10409477,ortholog_one2one,37.7143,WBGene00240769,OVOC3960,OVOC_OM2,1167352,1172224,ortholog_one2one,56
WBGene00221688,Bm1427,Bm1427b,Bm_v4_ChrX_scaffold_001,11374530,11376136,WBGene00011224,R10H10.6,IV,10408703,10409477,ortholog_one2one,37.7143,WBGene00240769,OVOC3960,OVOC_OM2,1167352,1172224,ortholog_one2one,56
WBGene00221723,Bm1462,Bm1462.1,Bm_v4_Chr1_scaffold_001,6996224,6997713,WBGene00007630,har-1,III,4152054,4152915,ortholog_one2one,46.6667,WBGene00245691,Ovo-har-1,OVOC_OM3,9996731,9999502,ortholog_one2one,80.6667
WBGene00221723,Bm1462,Bm1462.2,Bm_v4_Chr1_scaffold_001,6996224,6997713,WBGene00007630,har-1,III,4152054,4152915,ortholog_one2one,46.6667,WBGene00245691,Ovo-har-1,OVOC_OM3,9996731,9999502,ortholog_one2one,80.6667
WBGene00221753,Bm1492,Bm1492a,Bm_v4_Chr1_scaffold_001,5753226,5759389,WBGene00018611,F48E8.4,III,5453590,5459516,ortholog_one2one,16.1209,WBGene00249162,OVOC12353,OVOC_OO_000012,28193,60775,ortholog_one2one,70.2771
WBGene00221753,Bm1492,Bm1492b,Bm_v4_Chr1_scaffold_001,5753226,5759389,WBGene00018611,F48E8.4,III,5453590,5459516,ortholog_one2one,16.1209,WBGene00249162,OVOC12353,OVOC_OO_000012,28193,60775,ortholog_one2one,70.2771
WBGene00221770,Bm1509,Bm1509a,Bm_v4_ChrX_scaffold_001,4759103,4760569,WBGene00002344,let-70,IV,11080989,11082253,ortholog_one2one,100,WBGene00241867,Ovo-let-70,OVOC_OM2,8555031,8557478,ortholog_one2one,100
WBGene00221770,Bm1509,Bm1509b,Bm_v4_ChrX_scaffold_001,4759103,4760569,WBGene00002344,let-70,IV,11080989,11082253,ortholog_one2one,100,WBGene00241867,Ovo-let-70,OVOC_OM2,8555031,8557478,ortholog_one2one,100
WBGene00221796,Bm1535,Bm1535,Bm_v4_Chr2_contig_001,8455984,8460065,WBGene00006609,tre-3,V,11709775,11715903,ortholog_one2many,45.4106,WBGene00247445,OVOC10636,OVOC_OM4,8647829,8653404,ortholog_one2one,70.6924
WBGene00221802,Bm1541,Bm1541,Bm_v4_Chr2_contig_001,1865085,1885227,WBGene00015061,cpna-2,II,7724903,7752715,ortholog_one2one,22.0875,WBGene00248205,Ovo-cpna-2,OVOC_OM4,14289236,14310115,ortholog_one2one,50.9961
WBGene00221810,Bm1549,Bm1549,Bm_008,114813,125940,WBGene00018579,acs-16,I,1471227,1479920,ortholog_one2one,44.6886,WBGene00238031,Ovo-acs-16,OVOC_OM1b,8284378,8296345,ortholog_one2one,77.1062
WBGene00221820,Bm1559,Bm1559,Bm_v4_Chr4_scaffold_001,10292185,10298619,WBGene00017312,pitr-5,V,7184910,7188483,ortholog_many2many,49.9048,WBGene00244019,OVOC7210,OVOC_OM2,23108055,23114186,ortholog_one2one,75.619
WBGene00221820,Bm1559,Bm1559,Bm_v4_Chr4_scaffold_001,10292185,10298619,WBGene00015054,pitr-2,V,9135656,9137718,ortholog_many2many,48.5714,WBGene00244019,OVOC7210,OVOC_OM2,23108055,23114186,ortholog_one2one,75.619
WBGene00221820,Bm1559,Bm1559,Bm_v4_Chr4_scaffold_001,10292185,10298619,WBGene00015055,pitr-3,V,9138946,9141397,ortholog_many2many,50.8571,WBGene00244019,OVOC7210,OVOC_OM2,23108055,23114186,ortholog_one2one,75.619
WBGene00221820,Bm1559,Bm1559,Bm_v4_Chr4_scaffold_001,10292185,10298619,WBGene00012285,pitr-6,II,12445332,12447769,ortholog_many2many,32.381,WBGene00244019,OVOC7210,OVOC_OM2,23108055,23114186,ortholog_one2one,75.619
WBGene00221823,Bm1562,Bm1562,Bm_v4_Chr4_scaffold_001,9321976,9326579,WBGene00015073,B0238.9,V,5275554,5278101,ortholog_one2one,18.7032,WBGene00244308,OVOC7499,OVOC_OM2,25438273,25448044,ortholog_one2one,58.3541
WBGene00221829,Bm1568,Bm1568,Bm_v4_ChrX_scaffold_001,23115413,23117727,WBGene00019519,K08B5.2,X,16551166,16553887,ortholog_one2one,26.9911,WBGene00239121,OVOC2312,OVOC_OM1b,17533693,17536746,ortholog_one2one,82.3009
WBGene00221836,Bm1575,Bm1575,Bm_v4_Chr4_scaffold_001,9382081,9389794,WBGene00007055,tag-196,V,8594914,8597500,ortholog_one2one,48.847,WBGene00249083,OVOC12274,OVOC_OO_000005,57028,70458,ortholog_one2one,86.1635
WBGene00221839,Bm1578,Bm1578,Bm_v4_Chr1_scaffold_001,343712,349110,WBGene00012127,T28D6.7,III,11344255,11346789,ortholog_one2one,47.2028,WBGene00245881,OVOC9072,OVOC_OM3,11567830,11577051,ortholog_one2one,69.2308
WBGene00221840,Bma-ptr-5,Bm1579,Bm_v4_ChrX_scaffold_001,22998809,23010732,WBGene00004220,ptr-5,X,17318584,17326603,ortholog_one2one,46.6399,WBGene00239104,Ovo-ptr-5,OVOC_OM1b,17420454,17430897,ortholog_one2one,84.654
WBGene00221841,Bm1580,Bm1580,Bm_v4_Chr3_scaffold_001,10170883,10195853,WBGene00016330,C32E12.4,I,5230549,5242607,ortholog_one2one,19.4726,WBGene00249143,OVOC12334,OVOC_OO_000010,39065,62874,ortholog_one2one,45.9094
WBGene00221848,Bm1587,Bm1587a,Bm_v4_Chr1_scaffold_001,1419094,1420815,WBGene00017169,F01F1.15,III,5868587,5869620,ortholog_one2one,26.2911,WBGene00246327,OVOC9518,OVOC_OM3,15489845,15492680,ortholog_one2one,73.7089
WBGene00221848,Bm1587,Bm1587b,Bm_v4_Chr1_scaffold_001,1419094,1420815,WBGene00017169,F01F1.15,III,5868587,5869620,ortholog_one2one,26.2911,WBGene00246327,OVOC9518,OVOC_OM3,15489845,15492680,ortholog_one2one,73.7089
WBGene00221848,Bm1587,Bm1587c,Bm_v4_Chr1_scaffold_001,1419094,1420815,WBGene00017169,F01F1.15,III,5868587,5869620,ortholog_one2one,26.2911,WBGene00246327,OVOC9518,OVOC_OM3,15489845,15492680,ortholog_one2one,73.7089
WBGene00221850,Bm1589,Bm1589,Bm_v4_Chr1_scaffold_001,13022483,13030374,WBGene00007409,C07B5.4,X,9529533,9536631,ortholog_one2one,24.552,WBGene00244948,OVOC8139,OVOC_OM3,5117696,5126106,ortholog_one2one,81.362
WBGene00221852,Bm1591,Bm1591,Bm_v4_Chr4_scaffold_001,12519884,12522908,WBGene00044316,F41G3.21,II,6752352,6752950,ortholog_many2many,20.197,WBGene00248812,OVOC12003,OVOC_OM5,334077,337098,ortholog_one2one,33.9901
WBGene00221852,Bm1591,Bm1591,Bm_v4_Chr4_scaffold_001,12519884,12522908,WBGene00018616,F48G7.5,V,622170,622951,ortholog_many2many,24.1379,WBGene00248812,OVOC12003,OVOC_OM5,334077,337098,ortholog_one2one,33.9901
WBGene00221852,Bm1591,Bm1591,Bm_v4_Chr4_scaffold_001,12519884,12522908,WBGene00016733,phat-2,I,5046394,5048018,ortholog_many2many,25.1232,WBGene00248812,OVOC12003,OVOC_OM5,334077,337098,ortholog_one2one,33.9901
WBGene00221852,Bm1591,Bm1591,Bm_v4_Chr4_scaffold_001,12519884,12522908,WBGene00015759,C14C6.5,V,536628,537418,ortholog_many2many,22.6601,WBGene00248812,OVOC12003,OVOC_OM5,334077,337098,ortholog_one2one,33.9901
WBGene00221852,Bm1591,Bm1591,Bm_v4_Chr4_scaffold_001,12519884,12522908,WBGene00018618,F48G7.7,V,625752,626390,ortholog_many2many,23.1527,WBGene00248812,OVOC12003,OVOC_OM5,334077,337098,ortholog_one2one,33.9901
WBGene00221852,Bm1591,Bm1591,Bm_v4_Chr4_scaffold_001,12519884,12522908,WBGene00044315,F41G3.20,II,6749793,6751029,ortholog_many2many,28.0788,WBGene00248812,OVOC12003,OVOC_OM5,334077,337098,ortholog_one2one,33.9901
WBGene00221852,Bm1591,Bm1591,Bm_v4_Chr4_scaffold_001,12519884,12522908,WBGene00044317,F41G3.19,II,6751624,6752127,ortholog_many2many,21.1823,WBGene00248812,OVOC12003,OVOC_OM5,334077,337098,ortholog_one2one,33.9901
WBGene00221852,Bm1591,Bm1591,Bm_v4_Chr4_scaffold_001,12519884,12522908,WBGene00016731,C46H11.7,I,5042102,5043453,ortholog_many2many,26.601,WBGene00248812,OVOC12003,OVOC_OM5,334077,337098,ortholog_one2one,33.9901
WBGene00221852,Bm1591,Bm1591,Bm_v4_Chr4_scaffold_001,12519884,12522908,WBGene00018303,F41G3.10,II,6748632,6749522,ortholog_many2many,23.6453,WBGene00248812,OVOC12003,OVOC_OM5,334077,337098,ortholog_one2one,33.9901
WBGene00221852,Bm1591,Bm1591,Bm_v4_Chr4_scaffold_001,12519884,12522908,WBGene00016732,phat-1,I,5044201,5045720,ortholog_many2many,26.601,WBGene00248812,OVOC12003,OVOC_OM5,334077,337098,ortholog_one2one,33.9901
WBGene00221852,Bm1591,Bm1591,Bm_v4_Chr4_scaffold_001,12519884,12522908,WBGene00018619,F48G7.8,V,627095,627650,ortholog_many2many,23.6453,WBGene00248812,OVOC12003,OVOC_OM5,334077,337098,ortholog_one2one,33.9901
WBGene00221852,Bm1591,Bm1591,Bm_v4_Chr4_scaffold_001,12519884,12522908,WBGene00008298,C54D10.3,V,12418592,12419428,ortholog_many2many,30.0493,WBGene00248812,OVOC12003,OVOC_OM5,334077,337098,ortholog_one2one,33.9901
WBGene00221852,Bm1591,Bm1591,Bm_v4_Chr4_scaffold_001,12519884,12522908,WBGene00015756,C14C6.2,V,563134,564446,ortholog_many2many,24.1379,WBGene00248812,OVOC12003,OVOC_OM5,334077,337098,ortholog_one2one,33.9901
WBGene00221853,Bma-lgc-39,Bm1592,Bm_v4_Chr4_scaffold_001,3971500,3981011,WBGene00017314,lgc-39,V,7175501,7178783,ortholog_one2one,54.6961,WBGene00242690,Ovo-lgc-39,OVOC_OM2,13860100,13868992,ortholog_one2one,80.8471
WBGene00221854,Bm1593,Bm1593,Bm_v4_Chr4_scaffold_001,11562917,11570311,WBGene00007755,C27A7.3,V,12140876,12144259,ortholog_one2many,28.2387,WBGene00248863,OVOC12054,OVOC_OM5,828508,838240,ortholog_one2one,66.8122
WBGene00221854,Bm1593,Bm1593,Bm_v4_Chr4_scaffold_001,11562917,11570311,WBGene00007753,C27A7.1,V,12131442,12137395,ortholog_one2many,29.1121,WBGene00248863,OVOC12054,OVOC_OM5,828508,838240,ortholog_one2one,66.8122
WBGene00221857,Bm1596,Bm1596,Bm_v4_Chr3_scaffold_001,2161464,2163249,WBGene00006487,zipt-22,IV,17364791,17366491,ortholog_one2many,38.6207,WBGene00248768,OVOC11959,OVOC_OM1a,2763828,2768995,ortholog_one2many,75.8621
WBGene00221860,Bm1599,Bm1599,Bm_v4_Chr3_scaffold_001,2433236,2443694,WBGene00009500,F36H2.3,I,9251838,9261657,ortholog_one2one,15.324,WBGene00248703,OVOC11894,OVOC_OM1a,2245665,2256984,ortholog_one2one,54.641
WBGene00221864,Bm1603,Bm1603,Bm_v4_Chr1_scaffold_001,2112473,2122382,WBGene00018219,F40A3.4,V,7875756,7876789,ortholog_one2one,20.5607,WBGene00246244,OVOC9435,OVOC_OM3,14721057,14722528,ortholog_one2one,34.1121
WBGene00221885,Bm1624,Bm1624,Bm_v4_Chr3_scaffold_001,7004083,7009848,WBGene00011786,T15D6.12,I,12399323,12401206,ortholog_one2many,13.8277,WBGene00237882,OVOC1073,OVOC_OM1b,7079253,7084971,ortholog_one2one,56.3126
WBGene00221885,Bm1624,Bm1624,Bm_v4_Chr3_scaffold_001,7004083,7009848,WBGene00050875,bah-1,I,11465142,11467612,ortholog_one2many,13.6273,WBGene00237882,OVOC1073,OVOC_OM1b,7079253,7084971,ortholog_one2one,56.3126
WBGene00221885,Bm1624,Bm1624,Bm_v4_Chr3_scaffold_001,7004083,7009848,WBGene00014184,ZK1025.4,I,11456467,11459953,ortholog_one2many,16.2325,WBGene00237882,OVOC1073,OVOC_OM1b,7079253,7084971,ortholog_one2one,56.3126
WBGene00221885,Bm1624,Bm1624,Bm_v4_Chr3_scaffold_001,7004083,7009848,WBGene00008473,E03H4.5,I,12413809,12415745,ortholog_one2many,14.4289,WBGene00237882,OVOC1073,OVOC_OM1b,7079253,7084971,ortholog_one2one,56.3126
WBGene00221885,Bm1624,Bm1624,Bm_v4_Chr3_scaffold_001,7004083,7009848,WBGene00019736,M02F4.2,X,3033325,3034303,ortholog_one2many,3.80762,WBGene00237882,OVOC1073,OVOC_OM1b,7079253,7084971,ortholog_one2one,56.3126
WBGene00221885,Bm1624,Bm1624,Bm_v4_Chr3_scaffold_001,7004083,7009848,WBGene00018207,F39G3.2,V,4737834,4741169,ortholog_one2many,19.2385,WBGene00237882,OVOC1073,OVOC_OM1b,7079253,7084971,ortholog_one2one,56.3126
WBGene00221885,Bm1624,Bm1624,Bm_v4_Chr3_scaffold_001,7004083,7009848,WBGene00015984,C18G1.6,V,4750580,4753808,ortholog_one2many,14.4289,WBGene00237882,OVOC1073,OVOC_OM1b,7079253,7084971,ortholog_one2one,56.3126
WBGene00221885,Bm1624,Bm1624,Bm_v4_Chr3_scaffold_001,7004083,7009848,WBGene00015985,C18G1.7,V,4745569,4748089,ortholog_one2many,20.0401,WBGene00237882,OVOC1073,OVOC_OM1b,7079253,7084971,ortholog_one2one,56.3126
WBGene00221890,Bm1629,Bm1629,Bm_v4_Chr3_scaffold_001,7642286,7654443,WBGene00012274,W05B5.1,I,13033483,13045555,ortholog_one2one,35.3774,WBGene00237975,OVOC1166,OVOC_OM1b,7788407,7790078,ortholog_one2one,59.9057
WBGene00221927,Bma-cpl-1,Bm1666a,Bm_v4_Chr4_scaffold_001,1941737,1945104,WBGene00000776,cpl-1,V,16592572,16595346,ortholog_one2many,31.0513,WBGene00242652,OVOC5843,OVOC_OM2,13625393,13629090,ortholog_one2one,59.9022
WBGene00221927,Bma-cpl-1,Bm1666b,Bm_v4_Chr4_scaffold_001,1941737,1945104,WBGene00000776,cpl-1,V,16592572,16595346,ortholog_one2many,31.0513,WBGene00242652,OVOC5843,OVOC_OM2,13625393,13629090,ortholog_one2one,59.9022
WBGene00221928,Bm1667,Bm1667,Bm_v4_Chr2_contig_001,2307569,2312845,WBGene00007063,2L52.1,II,1848,4717,ortholog_one2one,12.4722,WBGene00247744,OVOC10935,OVOC_OM4,10706819,10712408,ortholog_one2one,81.069
WBGene00221929,Bm1668,Bm1668,Bm_v4_Chr2_contig_001,2850371,2859825,WBGene00007064,2RSSE.1,II,15268212,15275689,ortholog_one2one,36.0544,WBGene00248034,OVOC11225,OVOC_OM4,12886559,12892053,ortholog_one2one,46.7687
WBGene00221931,Bm1670,Bm1670a,Bm_v4_ChrX_scaffold_001,6776653,6781011,WBGene00007067,4R79.2,IV,17480396,17483332,ortholog_one2one,40.25,WBGene00241075,OVOC4266,OVOC_OM2,3344811,3350948,ortholog_one2one,65.75
WBGene00221931,Bm1670,Bm1670b,Bm_v4_ChrX_scaffold_001,6776653,6781011,WBGene00007067,4R79.2,IV,17480396,17483332,ortholog_one2one,40.25,WBGene00241075,OVOC4266,OVOC_OM2,3344811,3350948,ortholog_one2one,65.75
WBGene00221932,Bma-spe-10,Bm1671,Bm_v4_ChrX_scaffold_001,23123266,23126719,WBGene00004964,spe-10,V,10384157,10385711,ortholog_one2one,36.6197,WBGene00239122,Ovo-spe-10,OVOC_OM1b,17540886,17544676,ortholog_one2one,71.3615
WBGene00221933,Bma-soc-2,Bm1672,Bm_v4_ChrX_scaffold_001,11008902,11015968,WBGene00004929,soc-2,IV,5127006,5152485,ortholog_one2one,62.5207,WBGene00240811,OVOC4002,OVOC_OM2,1538298,1545344,ortholog_one2one,93.2007
